categoryCode,blockCode,parent,dataType,industryType,tradeDate,categoryType,num,directionNum,numChange,prePctChangeRate,isTrack,isPpp
,885454.DDBK,000014.BKDL,0,0,20240806,,10.0,,10.0,-4.63,0,0
,885759.DDBK,000014.BKDL,0,0,20240806,,10.0,,-0.01,-4.14,0,0
,885771.DDBK,000014.BKDL,0,0,20240806,,10.0,,10.0,-4.69,0,0
,885785.DDBK,000014.BKDL,0,0,20240806,,10.0,,10.0,-4.35,0,0
000022.BKDL,,,,,20240806,2.0,50.01,,29.99,-2.39,1,0
,885650.DDBK,000022.BKDL,0,0,20240806,,20.01,,10.0,-2.46,1,0
,885633.DDBK,000022.BKDL,0,0,20240806,,20.0,,20.0,-3.22,1,0
,885882.DDBK,000022.BKDL,0,0,20240806,,10.0,,-0.01,-2.05,1,0
000028.BKDL,,,,,20240806,2.0,40.04,,0.0,-1.29,1,0
,885699.DDBK,000028.BKDL,0,0,20240806,,40.04,,0.0,-1.29,1,1
000024.BKDL,,,,,20240806,2.0,40.04,,20.01,-1.97,1,0
,885706.DDBK,000024.BKDL,0,0,20240806,,20.02,,20.02,-2.83,1,0
,885505.DDBK,000024.BKDL,0,0,20240806,,10.01,,10.01,-2.09,1,0
,885811.DDBK,000024.BKDL,0,0,20240806,,10.01,,10.01,-0.95,1,0
,885812.DDBK,000024.BKDL,0,0,20240806,,10.01,,10.01,-1.28,1,0
,885877.DDBK,000024.BKDL,0,0,20240806,,10.01,,10.01,-1.32,1,0
,885962.DDBK,000024.BKDL,0,0,20240806,,10.01,,-0.01,-2.26,1,0
,885995.DDBK,000024.BKDL,0,0,20240806,,10.01,,10.01,-1.6,1,0
000007.BKDL,,,,,20240806,2.0,40.04,,-0.02,-2.24,1,0
,885991.DDBK,000007.BKDL,0,0,20240806,,30.03,,10.0,-2.46,1,0
,885439.DDBK,000007.BKDL,0,0,20240806,,10.01,,10.01,-1.96,1,0
000036.BKDL,,,,,20240806,1.0,40.03,,40.03,-2.88,0,0
,885544.DDBK,000036.BKDL,0,0,20240806,,40.03,,40.03,-2.85,0,0
000026.BKDL,,,,,20240806,2.0,40.02,,-20.06,-2.63,1,0
,885840.DDBK,000026.BKDL,0,0,20240806,,30.02,,-10.03,-3.12,1,0
,885642.DDBK,000026.BKDL,0,0,20240806,,10.0,,-20.03,-1.88,1,0
,885898.DDBK,000026.BKDL,0,0,20240806,,10.0,,10.0,-0.84,1,0
000029.BKDL,,,,,20240806,1.0,40.02,,30.01,-4.37,0,0
,885675.DDBK,000029.BKDL,0,0,20240806,,20.01,,20.01,-4.4,0,0
,885959.DDBK,000029.BKDL,0,0,20240806,,20.01,,20.01,-5.35,0,0
,885800.DDBK,000029.BKDL,0,0,20240806,,20.0,,9.98,-4.89,1,0
,885774.DDBK,000029.BKDL,0,0,20240806,,10.0,,10.0,-4.53,0,0
000021.BKDL,,,,,20240806,2.0,20.02,,9.99,-1.35,1,0
,885909.DDBK,000021.BKDL,0,0,20240806,,20.02,,20.02,-1.84,1,0
000019.BKDL,,,,,20240806,1.0,20.02,,-30.03,-1.8,0,0
,885761.DDBK,000019.BKDL,0,0,20240806,,10.01,,10.01,-0.02,0,0
,885963.DDBK,000019.BKDL,0,0,20240806,,10.01,,0.0,-3.8,0,0
000012.BKDL,,,,,20240805,1.0,170.2,,120.13,-1.46,0,0
,885779.DDBK,000012.BKDL,0,0,20240805,,50.05,,40.03,-1.7,0,0
,885797.DDBK,000012.BKDL,0,0,20240805,,50.05,,30.02,-1.7,0,0
,885480.DDBK,000012.BKDL,0,0,20240805,,40.05,,30.04,-1.55,0,0
,885615.DDBK,000012.BKDL,0,0,20240805,,40.05,,40.05,-1.35,0,0
,885580.DDBK,000012.BKDL,0,0,20240805,,30.03,,30.03,-1.25,0,0
,885820.DDBK,000012.BKDL,0,0,20240805,,30.03,,30.03,-1.62,0,0
,885497.DDBK,000012.BKDL,0,0,20240805,,20.03,,20.03,-0.48,0,0
,885701.DDBK,000012.BKDL,0,0,20240805,,20.02,,20.02,-1.27,0,0
,885788.DDBK,000012.BKDL,0,0,20240805,,20.02,,10.01,-0.72,0,0
,885816.DDBK,000012.BKDL,0,0,20240805,,20.02,,10.01,-1.79,0,0
,886014.DDBK,000012.BKDL,0,0,20240805,,20.02,,20.02,-1.29,0,0
,885586.DDBK,000012.BKDL,0,0,20240805,,10.02,,10.02,-1.42,0,0
,885709.DDBK,000012.BKDL,0,0,20240805,,10.01,,-0.01,-2.11,0,0
,885737.DDBK,000012.BKDL,0,0,20240805,,10.01,,10.01,-1.5,0,0
,885874.DDBK,000012.BKDL,0,0,20240805,,10.01,,10.01,-2.25,0,0
,885890.DDBK,000012.BKDL,0,0,20240805,,10.01,,-20.02,-1.54,0,0
,885934.DDBK,000012.BKDL,0,0,20240805,,10.01,,10.01,-1.93,0,0
000023.BKDL,,,,,20240805,1.0,110.13,,70.04,-1.11,0,0
,885802.DDBK,000023.BKDL,0,0,20240805,,30.03,,20.01,-0.47,0,0
,885742.DDBK,000023.BKDL,0,0,20240805,,20.02,,20.02,-0.83,0,0
,885796.DDBK,000023.BKDL,0,0,20240805,,20.02,,20.02,-1.34,0,0
,885869.DDBK,000023.BKDL,0,0,20240805,,10.02,,-0.01,-1.43,0,0
,885740.DDBK,000023.BKDL,0,0,20240805,,10.01,,0.0,-0.74,0,0
,885787.DDBK,000023.BKDL,0,0,20240805,,10.01,,10.01,-1.36,0,0
,885873.DDBK,000023.BKDL,0,0,20240805,,10.01,,0.0,-0.89,0,0
000027.BKDL,,,,,20240805,1.0,110.13,,60.02,-1.98,0,0
,886067.DDBK,000027.BKDL,0,0,20240805,,50.06,,40.03,-0.93,0,0
,885766.DDBK,000027.BKDL,0,0,20240805,,40.04,,30.03,-1.53,0,0
,885564.DDBK,000027.BKDL,0,0,20240805,,30.03,,30.03,-1.76,0,0
,885662.DDBK,000027.BKDL,0,0,20240805,,30.03,,10.01,-2.04,0,0
,885736.DDBK,000027.BKDL,0,0,20240805,,30.03,,10.0,-2.45,0,0
,885431.DDBK,000027.BKDL,0,0,20240805,,20.02,,-20.05,-2.04,0,0
,885545.DDBK,000027.BKDL,0,0,20240805,,20.02,,-10.04,-2.66,0,0
,885997.DDBK,000027.BKDL,0,0,20240805,,20.02,,-10.02,-2.1,0,0
,885461.DDBK,000027.BKDL,0,0,20240805,,10.02,,0.0,-2.04,0,0
,885861.DDBK,000027.BKDL,0,0,20240805,,10.01,,10.01,-1.98,0,0
,885871.DDBK,000027.BKDL,0,0,20240805,,10.01,,-0.01,-1.51,0,0
,885999.DDBK,000027.BKDL,0,0,20240805,,10.01,,-0.01,-2.1,0,0
,886035.DDBK,000027.BKDL,0,0,20240805,,10.01,,0.0,-2.89,0,0
000010.BKDL,,,,,20240805,2.0,100.14,,30.06,-1.18,1,0
,885420.DDBK,000010.BKDL,0,0,20240805,,50.06,,10.01,-0.77,1,0
,885784.DDBK,000010.BKDL,0,0,20240805,,40.05,,30.03,-0.55,1,0
,885951.DDBK,000010.BKDL,0,0,20240805,,20.04,,20.04,0.38,1,0
,885705.DDBK,000010.BKDL,0,0,20240805,,10.02,,-30.02,-0.62,1,0
,885911.DDBK,000010.BKDL,0,0,20240805,,10.02,,10.02,0.18,1,0
,885406.DDBK,000010.BKDL,0,0,20240805,,10.01,,10.01,-0.78,1,0
,885462.DDBK,000010.BKDL,0,0,20240805,,10.01,,10.01,-0.3,1,0
,885543.DDBK,000010.BKDL,0,0,20240805,,10.01,,0.0,-1.5,1,0
,885780.DDBK,000010.BKDL,0,0,20240805,,10.01,,10.01,-0.02,1,0
000003.BKDL,,,,,20240805,1.0,90.11,,40.05,-1.82,0,0
,885452.DDBK,000003.BKDL,0,0,20240805,,40.04,,30.03,-1.9,0,0
,885976.DDBK,000003.BKDL,0,0,20240805,,40.04,,20.02,-1.91,0,0
,886041.DDBK,000003.BKDL,0,0,20240805,,40.04,,30.03,-2.23,0,0
,885757.DDBK,000003.BKDL,0,0,20240805,,20.02,,-10.02,-1.73,0,0
,885887.DDBK,000003.BKDL,0,0,20240805,,20.02,,10.01,-2.17,0,0
,886013.DDBK,000003.BKDL,0,0,20240805,,20.02,,10.01,-2.34,0,0
,885842.DDBK,000003.BKDL,0,0,20240805,,10.01,,10.01,-1.49,0,0
,885942.DDBK,000003.BKDL,0,0,20240805,,10.01,,10.01,-2.75,0,0
,886023.DDBK,000003.BKDL,0,0,20240805,,10.01,,10.01,-1.6,0,0
000017.BKDL,,,,,20240805,2.0,80.11,,40.05,-1.0,1,0
,886021.DDBK,000017.BKDL,0,0,20240805,,80.11,,50.06,-0.94,1,1
,885595.DDBK,000017.BKDL,0,0,20240805,,20.02,,-10.01,-1.04,1,0
,885697.DDBK,000017.BKDL,0,0,20240805,,10.01,,10.01,0.53,1,0
000025.BKDL,,,,,20240805,1.0,80.08,,60.04,-2.28,0,0
,885312.DDBK,000025.BKDL,0,0,20240805,,50.05,,40.03,-2.15,0,0
,885783.DDBK,000025.BKDL,0,0,20240805,,40.04,,20.01,-2.12,0,0
,885556.DDBK,000025.BKDL,0,0,20240805,,30.03,,30.03,-2.7,0,0
,885574.DDBK,000025.BKDL,0,0,20240805,,30.03,,30.03,-2.23,0,0
000038.BKDL,,,,,20240805,2.0,70.08,,-0.02,-1.17,1,0
,885694.DDBK,000038.BKDL,0,0,20240805,,70.08,,-0.02,-1.21,1,1
,883304.DDBK,000038.BKDL,0,0,20240805,,10.01,,10.01,-1.05,1,0
000026.BKDL,,,,,20240805,2.0,60.08,,20.03,-1.47,1,0
,885840.DDBK,000026.BKDL,0,0,20240805,,40.05,,20.03,-1.62,1,0
,885642.DDBK,000026.BKDL,0,0,20240805,,30.03,,10.01,-1.31,1,0
,885965.DDBK,000026.BKDL,0,0,20240805,,10.02,,10.02,-1.28,1,0
000015.BKDL,,,,,20240805,2.0,60.07,,20.0,-1.2,1,0
,885413.DDBK,000015.BKDL,0,0,20240805,,40.05,,10.0,-1.3,1,0
,885570.DDBK,000015.BKDL,0,0,20240805,,10.01,,10.01,-1.71,1,0
,885835.DDBK,000015.BKDL,0,0,20240805,,10.01,,10.01,-0.48,1,0
000034.BKDL,,,,,20240805,1.0,60.07,,50.06,-1.96,0,0
,885728.DDBK,000034.BKDL,0,0,20240805,,50.06,,40.05,-1.97,0,0
,886062.DDBK,000034.BKDL,0,0,20240805,,10.01,,10.01,-1.99,0,0
000033.BKDL,,,,,20240805,1.0,60.07,,-0.04,-2.02,0,0
,885941.DDBK,000033.BKDL,0,0,20240805,,20.03,,-20.01,-1.97,0,0
,885517.DDBK,000033.BKDL,0,0,20240805,,20.02,,-0.01,-2.18,0,0
,885946.DDBK,000033.BKDL,0,0,20240805,,20.02,,9.98,-2.21,0,0
,886057.DDBK,000033.BKDL,0,0,20240805,,20.02,,9.99,-2.56,0,0
,885929.DDBK,000033.BKDL,0,0,20240805,,10.01,,-0.02,-2.17,0,0
,886002.DDBK,000033.BKDL,0,0,20240805,,10.01,,10.01,-2.67,0,0
000031.BKDL,,,,,20240805,1.0,60.06,,30.02,-2.45,0,0
,885756.DDBK,000031.BKDL,0,0,20240805,,30.03,,10.0,-2.65,0,0
,885790.DDBK,000031.BKDL,0,0,20240805,,30.03,,20.01,-2.47,0,0
,885362.DDBK,000031.BKDL,0,0,20240805,,20.02,,10.01,-2.22,0,0
,885957.DDBK,000031.BKDL,0,0,20240805,,10.01,,10.01,-2.34,0,0
,885977.DDBK,000031.BKDL,0,0,20240805,,10.01,,10.01,-1.27,0,0
,886042.DDBK,000031.BKDL,0,0,20240805,,10.01,,-10.01,-3.18,0,0
,886050.DDBK,000031.BKDL,0,0,20240805,,10.01,,10.01,-2.3,0,0
000004.BKDL,,,,,20240805,2.0,50.1,,0.04,-1.05,1,0
,885521.DDBK,000004.BKDL,0,0,20240805,,20.03,,-10.0,-1.35,1,0
,885617.DDBK,000004.BKDL,0,0,20240805,,10.02,,10.02,-0.91,1,0
,885744.DDBK,000004.BKDL,0,0,20240805,,10.02,,10.02,-1.05,1,0
,885849.DDBK,000004.BKDL,0,0,20240805,,10.01,,10.01,-0.21,1,0
,885924.DDBK,000004.BKDL,0,0,20240805,,10.01,,10.01,-0.82,1,0
,885939.DDBK,000004.BKDL,0,0,20240805,,10.01,,10.01,-0.65,1,0
000006.BKDL,,,,,20240805,1.0,50.07,,20.02,-2.16,0,0
,885806.DDBK,000006.BKDL,0,0,20240805,,50.07,,30.03,-2.32,0,1
,886059.DDBK,000006.BKDL,0,0,20240805,,10.01,,0.0,-2.63,0,0
000009.BKDL,,,,,20240805,2.0,50.06,,19.97,-0.25,1,0
,885403.DDBK,000009.BKDL,0,0,20240805,,20.02,,-0.02,1.52,1,0
,885539.DDBK,000009.BKDL,0,0,20240805,,10.02,,-0.01,-0.4,1,0
,885402.DDBK,000009.BKDL,0,0,20240805,,10.01,,10.01,-0.4,1,0
,885578.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,0.52,1,0
,885661.DDBK,000009.BKDL,0,0,20240805,,10.01,,10.01,0.86,1,0
,885703.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,0.22,1,0
,885765.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,-0.36,1,0
,885838.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,0.71,1,0
,885856.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,1.93,1,0
,885879.DDBK,000009.BKDL,0,0,20240805,,10.01,,-10.04,1.5,1,0
,885913.DDBK,000009.BKDL,0,0,20240805,,10.01,,0.0,0.29,1,0
,885954.DDBK,000009.BKDL,0,0,20240805,,10.01,,-0.02,1.63,1,0
,886015.DDBK,000009.BKDL,0,0,20240805,,10.01,,-10.03,1.81,1,0
,886027.DDBK,000009.BKDL,0,0,20240805,,10.01,,10.01,2.07,1,0
,886077.DDBK,000009.BKDL,0,0,20240805,,10.01,,10.01,0.83,1,0
000008.BKDL,,,,,20240805,2.0,50.05,,50.05,-1.35,1,0
,885423.DDBK,000008.BKDL,0,0,20240805,,30.03,,30.03,-1.98,1,0
,885572.DDBK,000008.BKDL,0,0,20240805,,20.02,,20.02,-1.13,1,0
,885692.DDBK,000008.BKDL,0,0,20240805,,10.01,,10.01,-0.89,1,0
000019.BKDL,,,,,20240805,1.0,50.05,,40.04,-0.85,0,0
,885825.DDBK,000019.BKDL,0,0,20240805,,20.02,,20.02,-1.08,0,0
,885522.DDBK,000019.BKDL,0,0,20240805,,10.01,,10.01,-0.5,0,0
,885753.DDBK,000019.BKDL,0,0,20240805,,10.01,,0.0,-1.74,0,0
,885963.DDBK,000019.BKDL,0,0,20240805,,10.01,,10.01,-1.97,0,0
000016.BKDL,,,,,20240805,1.0,50.05,,30.03,-1.99,0,0
,885378.DDBK,000016.BKDL,0,0,20240805,,50.05,,40.04,-1.73,0,0
,885568.DDBK,000016.BKDL,0,0,20240805,,10.01,,0.0,-2.06,0,0
,885881.DDBK,000016.BKDL,0,0,20240805,,10.01,,10.01,-1.82,0,0
,885956.DDBK,000016.BKDL,0,0,20240805,,10.01,,10.01,-2.14,0,0
000007.BKDL,,,,,20240805,2.0,40.06,,10.02,-1.12,1,0
,885991.DDBK,000007.BKDL,0,0,20240805,,20.03,,20.03,-0.86,1,0
,885478.DDBK,000007.BKDL,0,0,20240805,,20.02,,10.01,-1.73,1,0
000014.BKDL,,,,,20240805,1.0,40.04,,20.02,-2.58,0,0
,886036.DDBK,000014.BKDL,0,0,20240805,,30.03,,30.03,-2.17,0,0
,885759.DDBK,000014.BKDL,0,0,20240805,,10.01,,10.01,-2.74,0,0
000028.BKDL,,,,,20240805,2.0,40.04,,0.0,-0.78,1,0
,885699.DDBK,000028.BKDL,0,0,20240805,,40.04,,0.0,-0.78,1,1
000018.BKDL,,,,,20240805,2.0,30.05,,20.04,-1.36,1,0
,885494.DDBK,000018.BKDL,0,0,20240805,,20.04,,20.04,-1.36,1,0
,885562.DDBK,000018.BKDL,0,0,20240805,,20.02,,20.02,-1.89,1,0
,885964.DDBK,000018.BKDL,0,0,20240805,,10.01,,10.01,-0.76,1,0
000032.BKDL,,,,,20240805,1.0,30.04,,10.01,-1.66,0,0
,885598.DDBK,000032.BKDL,0,0,20240805,,30.04,,10.01,-1.66,0,0
,885905.DDBK,000032.BKDL,0,0,20240805,,20.02,,-0.01,-1.6,0,0
,885906.DDBK,000032.BKDL,0,0,20240805,,10.02,,10.02,-0.97,0,0
000011.BKDL,,,,,20240805,2.0,30.04,,-20.02,-1.32,1,0
,885690.DDBK,000011.BKDL,0,0,20240805,,20.03,,-10.0,-1.21,1,0
,885412.DDBK,000011.BKDL,0,0,20240805,,20.02,,10.01,-1.08,1,0
,885919.DDBK,000011.BKDL,0,0,20240805,,10.01,,10.01,-1.21,1,0
000013.BKDL,,,,,20240805,2.0,30.04,,20.01,-1.85,1,0
,885700.DDBK,000013.BKDL,0,0,20240805,,30.04,,30.04,-1.87,1,0
,885743.DDBK,000013.BKDL,0,0,20240805,,20.02,,20.02,-1.25,1,0
,886076.DDBK,000013.BKDL,0,0,20240805,,10.01,,10.01,-1.79,1,0
000035.BKDL,,,,,20240805,2.0,20.04,,-30.07,-1.6,1,0
,885311.DDBK,000035.BKDL,0,0,20240805,,10.01,,10.01,-2.14,1,0
,885571.DDBK,000035.BKDL,0,0,20240805,,10.01,,-0.02,-1.46,1,0
000024.BKDL,,,,,20240805,2.0,20.03,,0.01,-0.66,1,0
,885962.DDBK,000024.BKDL,0,0,20240805,,10.02,,10.02,-1.33,1,0
,885967.DDBK,000024.BKDL,0,0,20240805,,10.01,,10.01,-0.12,1,0
000022.BKDL,,,,,20240805,2.0,20.02,,10.01,-1.1,1,0
,885650.DDBK,000022.BKDL,0,0,20240805,,10.01,,10.01,-1.4,1,0
,885882.DDBK,000022.BKDL,0,0,20240805,,10.01,,0.0,-0.15,1,0
000021.BKDL,,,,,20240805,2.0,10.03,,0.01,-0.11,1,0
,885968.DDBK,000021.BKDL,0,0,20240805,,10.01,,10.01,-1.58,1,0
000037.BKDL,,,,,20240805,2.0,10.01,,10.01,-1.16,1,0
,883300.DDBK,000037.BKDL,0,0,20240805,,10.01,,10.01,-1.03,1,0
,885745.DDBK,000037.BKDL,0,0,20240805,,10.01,,10.01,-1.05,1,0
000029.BKDL,,,,,20240805,1.0,10.01,,-0.01,-2.58,0,0
,885800.DDBK,000029.BKDL,0,0,20240805,,10.02,,-10.0,-2.91,1,0
,885875.DDBK,000029.BKDL,0,0,20240805,,10.01,,0.0,-2.12,0,0
,885987.DDBK,000029.BKDL,0,0,20240805,,10.01,,0.0,-1.79,0,0
000005.BKDL,,,,,20240805,2.0,10.01,,10.01,-1.14,1,0
,885430.DDBK,000005.BKDL,0,0,20240805,,10.01,,10.01,-1.06,1,0
000001.BKDL,,,,,20240805,2.0,10.01,,10.01,-1.21,1,0
,885530.DDBK,000001.BKDL,0,0,20240805,,10.01,,10.01,-0.22,1,0
000038.BKDL,,,,,20240802,2.0,70.1,,-49.99,-0.21,1,0
,885694.DDBK,000038.BKDL,0,0,20240802,,70.1,,-49.99,-0.13,1,1
000010.BKDL,,,,,20240802,2.0,70.08,,-60.03,-0.19,1,0
,885420.DDBK,000010.BKDL,0,0,20240802,,40.05,,-9.99,-0.47,1,0
,885705.DDBK,000010.BKDL,0,0,20240802,,40.04,,-10.01,0.13,1,0
,885988.DDBK,000010.BKDL,0,0,20240802,,20.02,,10.02,-0.15,1,0
,885784.DDBK,000010.BKDL,0,0,20240802,,10.02,,-20.0,-0.56,1,0
,885543.DDBK,000010.BKDL,0,0,20240802,,10.01,,-10.01,0.3,1,0
,885851.DDBK,000010.BKDL,0,0,20240802,,10.01,,10.01,-0.09,1,0
,885899.DDBK,000010.BKDL,0,0,20240802,,10.01,,10.01,0.06,1,0
000033.BKDL,,,,,20240802,1.0,60.11,,-110.04,0.35,0,0
,885941.DDBK,000033.BKDL,0,0,20240802,,40.04,,-20.02,0.42,0,0
,885517.DDBK,000033.BKDL,0,0,20240802,,20.03,,-90.07,0.4,0,0
,885619.DDBK,000033.BKDL,0,0,20240802,,20.03,,-40.03,0.24,0,0
,885946.DDBK,000033.BKDL,0,0,20240802,,10.04,,0.03,0.77,0,0
,885929.DDBK,000033.BKDL,0,0,20240802,,10.03,,-60.02,0.41,0,0
,886057.DDBK,000033.BKDL,0,0,20240802,,10.03,,-40.02,0.55,0,0
,885427.DDBK,000033.BKDL,0,0,20240802,,10.02,,-30.02,0.58,0,0
,885537.DDBK,000033.BKDL,0,0,20240802,,10.01,,0.0,0.36,0,0
000035.BKDL,,,,,20240802,2.0,50.11,,-90.02,0.09,1,0
,885531.DDBK,000035.BKDL,0,0,20240802,,30.05,,-40.02,-0.07,1,0
,885641.DDBK,000035.BKDL,0,0,20240802,,20.03,,-30.02,0.12,1,0
,886007.DDBK,000035.BKDL,0,0,20240802,,20.02,,0.0,-0.56,1,0
,885571.DDBK,000035.BKDL,0,0,20240802,,10.03,,-9.99,0.41,1,0
,885789.DDBK,000035.BKDL,0,0,20240802,,10.02,,-10.0,-0.08,1,0
,885878.DDBK,000035.BKDL,0,0,20240802,,10.01,,10.01,-0.43,1,0
,885920.DDBK,000035.BKDL,0,0,20240802,,10.01,,-10.01,-0.08,1,0
,885921.DDBK,000035.BKDL,0,0,20240802,,10.01,,-40.04,0.0,1,0
,885936.DDBK,000035.BKDL,0,0,20240802,,10.01,,-10.01,-0.22,1,0
000027.BKDL,,,,,20240802,1.0,50.11,,-140.05,0.43,0,0
,885431.DDBK,000027.BKDL,0,0,20240802,,40.07,,-50.02,0.27,0,0
,885545.DDBK,000027.BKDL,0,0,20240802,,30.06,,0.03,0.46,0,0
,885997.DDBK,000027.BKDL,0,0,20240802,,30.04,,-20.0,0.3,0,0
,885736.DDBK,000027.BKDL,0,0,20240802,,20.03,,10.02,0.97,0,0
,885662.DDBK,000027.BKDL,0,0,20240802,,20.02,,0.01,1.01,0,0
,886061.DDBK,000027.BKDL,0,0,20240802,,10.03,,10.03,0.44,0,0
,886067.DDBK,000027.BKDL,0,0,20240802,,10.03,,-20.0,1.24,0,0
,885461.DDBK,000027.BKDL,0,0,20240802,,10.02,,-40.03,0.27,0,0
,885871.DDBK,000027.BKDL,0,0,20240802,,10.02,,10.02,0.8,0,0
,885999.DDBK,000027.BKDL,0,0,20240802,,10.02,,10.02,0.64,0,0
,886066.DDBK,000027.BKDL,0,0,20240802,,10.02,,10.02,1.17,0,0
,885766.DDBK,000027.BKDL,0,0,20240802,,10.01,,-20.01,1.25,0,0
,886035.DDBK,000027.BKDL,0,0,20240802,,10.01,,0.0,0.59,0,0
,886064.DDBK,000027.BKDL,0,0,20240802,,10.01,,10.01,0.16,0,0
000012.BKDL,,,,,20240802,1.0,50.07,,-80.05,0.12,0,0
,885890.DDBK,000012.BKDL,0,0,20240802,,30.03,,10.01,-0.16,0,0
,885797.DDBK,000012.BKDL,0,0,20240802,,20.03,,-10.0,0.51,0,0
,885418.DDBK,000012.BKDL,0,0,20240802,,20.02,,0.0,-0.03,0,0
,885709.DDBK,000012.BKDL,0,0,20240802,,10.02,,0.01,0.13,0,0
,885779.DDBK,000012.BKDL,0,0,20240802,,10.02,,-10.0,0.12,0,0
,885480.DDBK,000012.BKDL,0,0,20240802,,10.01,,0.0,0.03,0,0
,885788.DDBK,000012.BKDL,0,0,20240802,,10.01,,0.01,-0.47,0,0
,885816.DDBK,000012.BKDL,0,0,20240802,,10.01,,0.0,0.27,0,0
,885876.DDBK,000012.BKDL,0,0,20240802,,10.01,,10.01,-0.48,0,0
,885918.DDBK,000012.BKDL,0,0,20240802,,10.01,,10.01,0.12,0,0
,885950.DDBK,000012.BKDL,0,0,20240802,,10.01,,10.01,0.04,0,0
,886060.DDBK,000012.BKDL,0,0,20240802,,10.01,,10.01,-0.66,0,0
000003.BKDL,,,,,20240802,1.0,50.06,,-70.04,0.24,0,0
,885757.DDBK,000003.BKDL,0,0,20240802,,30.04,,0.02,0.03,0,0
,885976.DDBK,000003.BKDL,0,0,20240802,,20.02,,-20.02,0.17,0,0
,885452.DDBK,000003.BKDL,0,0,20240802,,10.01,,-20.02,0.21,0,0
,885887.DDBK,000003.BKDL,0,0,20240802,,10.01,,-50.04,0.32,0,0
,885933.DDBK,000003.BKDL,0,0,20240802,,10.01,,0.0,-0.42,0,0
,886013.DDBK,000003.BKDL,0,0,20240802,,10.01,,-20.02,0.46,0,0
,886041.DDBK,000003.BKDL,0,0,20240802,,10.01,,-30.03,0.31,0,0
000011.BKDL,,,,,20240802,2.0,50.06,,-30.01,0.15,1,0
,885563.DDBK,000011.BKDL,0,0,20240802,,30.03,,-10.01,0.03,1,0
,885690.DDBK,000011.BKDL,0,0,20240802,,30.03,,0.01,0.11,1,0
,885410.DDBK,000011.BKDL,0,0,20240802,,10.01,,0.0,-0.18,1,0
,885412.DDBK,000011.BKDL,0,0,20240802,,10.01,,-10.01,-0.29,1,0
000004.BKDL,,,,,20240802,2.0,50.06,,-70.05,0.0,1,0
,885521.DDBK,000004.BKDL,0,0,20240802,,30.03,,-20.02,0.03,1,0
,885345.DDBK,000004.BKDL,0,0,20240802,,10.02,,0.01,-0.08,1,0
,885734.DDBK,000004.BKDL,0,0,20240802,,10.01,,10.01,-0.43,1,0
,885827.DDBK,000004.BKDL,0,0,20240802,,10.01,,-10.01,1.41,1,0
000023.BKDL,,,,,20240802,1.0,40.09,,-59.99,-0.04,0,0
,885869.DDBK,000023.BKDL,0,0,20240802,,10.03,,-29.99,-0.13,0,0
,885802.DDBK,000023.BKDL,0,0,20240802,,10.02,,0.01,0.64,0,0
,885740.DDBK,000023.BKDL,0,0,20240802,,10.01,,10.01,0.16,0,0
,885873.DDBK,000023.BKDL,0,0,20240802,,10.01,,0.0,-0.08,0,0
000015.BKDL,,,,,20240802,2.0,40.07,,-60.01,-0.21,1,0
,885413.DDBK,000015.BKDL,0,0,20240802,,30.05,,-9.98,-0.12,1,0
,885623.DDBK,000015.BKDL,0,0,20240802,,10.01,,-10.01,-0.11,1,0
,885749.DDBK,000015.BKDL,0,0,20240802,,10.01,,10.01,-0.12,1,0
,885767.DDBK,000015.BKDL,0,0,20240802,,10.01,,0.0,-0.37,1,0
000017.BKDL,,,,,20240802,2.0,40.06,,-70.03,0.19,1,0
,886021.DDBK,000017.BKDL,0,0,20240802,,30.05,,-80.04,0.16,1,1
,885595.DDBK,000017.BKDL,0,0,20240802,,30.03,,-10.01,0.35,1,0
000026.BKDL,,,,,20240802,2.0,40.05,,-50.03,-0.06,1,0
,885642.DDBK,000026.BKDL,0,0,20240802,,20.02,,-20.02,0.0,1,0
,885840.DDBK,000026.BKDL,0,0,20240802,,20.02,,-20.02,-0.09,1,0
000028.BKDL,,,,,20240802,2.0,40.04,,30.03,-0.05,1,0
,885699.DDBK,000028.BKDL,0,0,20240802,,40.04,,30.03,-0.05,1,1
000009.BKDL,,,,,20240802,2.0,30.09,,-39.98,0.08,1,0
,885879.DDBK,000009.BKDL,0,0,20240802,,20.05,,10.04,0.6,1,0
,885403.DDBK,000009.BKDL,0,0,20240802,,20.04,,10.03,0.17,1,0
,886015.DDBK,000009.BKDL,0,0,20240802,,20.04,,10.03,0.3,1,0
,885539.DDBK,000009.BKDL,0,0,20240802,,10.03,,0.02,-0.08,1,0
,885954.DDBK,000009.BKDL,0,0,20240802,,10.03,,0.02,0.9,1,0
,885769.DDBK,000009.BKDL,0,0,20240802,,10.02,,0.01,1.21,1,0
,885508.DDBK,000009.BKDL,0,0,20240802,,10.01,,0.0,0.58,1,0
,885578.DDBK,000009.BKDL,0,0,20240802,,10.01,,10.01,0.45,1,0
,885703.DDBK,000009.BKDL,0,0,20240802,,10.01,,10.01,0.03,1,0
